"GO ID"	"GO name"	"GO namespace"	"Gene ID(s)"	"Exact p-value"	"Adjusted p-value"	"# genes / category"	"# genes / input"
"GO:0030529"	"ribonucleoprotein complex"	"CC"	"RPL11 | RPL12 | RPL13 | RPL15A | RPL16A | RPL17B | RPL18 | RPL20B | RPL23A | RPL3 | RPL8B | RPP0 | YST1 | RPS1 (RPS1, RPS10) | RPS12 | RPS15 | RPS18 | RPS21 | RPS23A | RPS24 | RPS3 | RPS4A | RPS5 | RPS6A | RPS8A"	"4.348355e-27"	"2.978623e-25"	"25 / 72"	"26 / 136"
"GO:0009986"	"cell surface"	"CC"	"ADH1 | ATP1 | ATP2 | BGL2 | CEF3 | EFT2 | MSB2 | PDI1 | RPL10 | RPL13 | RPL17B | RPL19A | RPL20B | RPL3 | RPL4B | RPS6A | RPS7A | RPS8A | SSA2 | SSB1 | SSC1 | SSZ1 | TEF2 | YWP1"	"7.254668e-19"	"3.975558e-17"	"24 / 129"	"24 / 136"
"GO:0005622"	"intracellular"	"CC"	"RPL10 | RPL11 | RPL13 | RPL15A | RPL17B | RPL18 | RPL19A | RPL3 | RPL5 | RPL9B | RPP0 | YST1 | RPS1 (RPS1, RPS10) | RPS12 | RPS18 | RPS20 | RPS23A | RPS24 | RPS26A | RPS4A | RPS6A | RPS7A | RPS8A | TUF1"	"1.279578e-18"	"5.843405e-17"	"24 / 132"	"25 / 136"
"GO:0005886"	"plasma membrane"	"CC"	"ADH1 | ALO1 | ATP1 | ATP2 | ATP3 | ATP4 | ATP7 | CBR1 | CEF3 | COX5 | CYT1 | EFT2 | ERG6 | GUT2 | MIR1 | NDE1 | PET9 | PHB2 | POR1 | QCR2 | QCR7 | RIP1 | SEC61 | SSA2 | SSB1 | SSC1 | TOM70"	"3.672498e-12"	"1.437521e-10"	"27 / 324"	"27 / 136"
"GO:0015935"	"small ribosomal subunit"	"CC"	"YST1 | RPS15 | RPS20 | RPS21 | RPS23A | RPS3 | RPS5"	"4.705792e-11"	"1.611734e-9"	"7 / 10"	"7 / 136"
"GO:0030445"	"yeast-form cell wall"	"CC"	"ADH1 | BGL2 | CEF3 | EFT2 | RPS6A | SSB1 | SSC1 | TEF2 | YWP1"	"4.611648e-8"	"0.000001403991"	"9 / 44"	"9 / 136"
"GO:0022627"	"cytosolic small ribosomal subunit"	"CC"	"YST1 | RPS1 (RPS1, RPS10) | RPS7A"	"0.000005206182"	"0.0001097303"	"3 / 3"	"4 / 136"
"GO:0005739"	"mitochondrion"	"CC"	"ADK1 | ALO1 | CBR1 | CCP1 | COX2 | CaO19.7481 | MIR1 | NDE1 | POR1 | QCR2 | QCR7 | RIP1 | SSC1"	"0.000009423765"	"0.0001844365"	"13 / 175"	"13 / 136"
"GO:0045261"	"proton-transporting ATP synthase complex, catalytic core F(1)"	"CC"	"ATP1 | ATP2 | ATP3"	"0.00005074333"	"0.0007724263"	"3 / 5"	"3 / 136"
"GO:0070469"	"respiratory chain"	"CC"	"COX2 | QCR2 | QCR7 | RIP1"	"0.00007737415"	"0.001115817"	"4 / 14"	"4 / 136"
"GO:0005737"	"cytoplasm"	"CC"	"ADK1 | BGL2 | orf19.2720 | CEF3 | EFT2 | GPD1 | LEU2 | CaO19.7481 | MES1 | NIP1 | YST1 | RPS1 (RPS1, RPS10) | SAH1 | SSA2 | TEF2 | THS1 | URA6"	"0.0004104194"	"0.004498196"	"17 / 393"	"18 / 136"
"GO:0030686"	"90S preribosome"	"CC"	"YST1 | RPS7A"	"0.000899484"	"0.007701832"	"2 / 3"	"2 / 136"
"GO:0009331"	"glycerol-3-phosphate dehydrogenase complex"	"CC"	"GPD1 | GUT2"	"0.000899484"	"0.007701832"	"2 / 3"	"2 / 136"
"GO:0003735"	"structural constituent of ribosome"	"MF"	"RPL10 | RPL11 | RPL12 | RPL13 | RPL15A | RPL16A | RPL17B | RPL18 | RPL19A | RPL20B | RPL23A | RPL3 | RPL4B | RPL5 | RPL9B | RPP0 | YST1 | RPS1 (RPS1, RPS10) | RPS12 | RPS15 | RPS18 | RPS20 | RPS21 | RPS23A | RPS24 | RPS26A | RPS3 | RPS4A | RPS5 | RPS6A | RPS7A | RPS8A"	"5.953108e-37"	"5.437172e-35"	"32 / 81"	"33 / 136"
"GO:0003746"	"translation elongation factor activity"	"MF"	"CAM1-1 | CEF3 | EFT2 | TEF2 | TUF1"	"0.000001069738"	"0.00002442569"	"5 / 12"	"5 / 136"
"GO:0046933"	"proton-transporting ATP synthase activity, rotational mechanism"	"MF"	"ATP1 | ATP2 | ATP3 | ATP4"	"0.0000171338"	"0.0003129773"	"4 / 10"	"4 / 136"
"GO:0016491"	"oxidoreductase activity"	"MF"	"ADH1 | ADH5 | ALO1 | CBR1 | CCP1 | COX2 | GDH3 | GPD1 | GUT2 | ILV5 | LEU2 | CaO19.7481 | NDE1 | RIP1 | SDH12"	"0.0002747767"	"0.003273427"	"15 / 309"	"15 / 136"
"GO:0004312"	"fatty acid synthase activity"	"MF"	"FAS1 | FAS2"	"0.0003032988"	"0.003462661"	"2 / 2"	"2 / 136"
"GO:0016776"	"phosphotransferase activity, phosphate group as acceptor"	"MF"	"ADK1 | URA6"	"0.000899484"	"0.007701832"	"2 / 3"	"2 / 136"
"GO:0019205"	"nucleobase-containing compound kinase activity"	"MF"	"ADK1 | URA6"	"0.000899484"	"0.007701832"	"2 / 3"	"2 / 136"
