"GO ID"	"GO name"	"GO namespace"	"Gene ID(s)"	"Exact p-value"	"Adjusted p-value"	"# genes / category"	"# genes / input"
"GO:0042176"	"regulation of protein catabolic process"	"BP"	"RPN1 | RPN2 | RPN3"	"0.00003312332"	"0.0005040955"	"3 / 3"	"3 / 228"
"GO:0043039"	"tRNA aminoacylation"	"BP"	"CaO19.5746 | FRS2 | GLN4 | THS1"	"0.00006653143"	"0.0009818426"	"4 / 8"	"4 / 228"
"GO:0009298"	"GDP-mannose biosynthetic process"	"BP"	"SRB1 | PMM1 | PSA2"	"0.0001293347"	"0.001799599"	"3 / 4"	"3 / 228"
"GO:0006099"	"tricarboxylic acid cycle"	"BP"	"ACO1 | CIT1 | KGD1 | CaO19.7481 | SDH12"	"0.0002022333"	"0.002591779"	"5 / 18"	"5 / 228"
"GO:0006730"	"one-carbon metabolic process"	"BP"	"SAM2 | SHM1 | SHM2"	"0.0003156398"	"0.003574805"	"3 / 5"	"3 / 228"
"GO:0046034"	"ATP metabolic process"	"BP"	"ADK1 | ATP1 | ATP2"	"0.0003156398"	"0.003574805"	"3 / 5"	"3 / 228"
"GO:0050790"	"regulation of catalytic activity"	"BP"	"ASC1 | RDI1 | RPN1 | RPN2 | RPN3"	"0.0003471763"	"0.00383713"	"5 / 20"	"5 / 228"
"GO:0046835"	"carbohydrate phosphorylation"	"BP"	"GLK1 | GLK4 | PFK1 | PFK2"	"0.0005983005"	"0.005884824"	"4 / 13"	"4 / 228"
"GO:0006754"	"ATP biosynthetic process"	"BP"	"ATP1 | ATP2 | ATP3"	"0.0006162752"	"0.005884824"	"3 / 6"	"3 / 228"
"GO:0006450"	"regulation of translational fidelity"	"BP"	"orf19.6701 | ILS1 | VAS1"	"0.0006162752"	"0.005884824"	"3 / 6"	"3 / 228"
"GO:0019427"	"acetyl-CoA biosynthetic process from acetate"	"BP"	"ACS1 | ACS2"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0046210"	"nitric oxide catabolic process"	"BP"	"MCR1 | YHB1"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0006085"	"acetyl-CoA biosynthetic process"	"BP"	"ACS1 | ACS2"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0006563"	"L-serine metabolic process"	"BP"	"SHM1 | SHM2"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0006002"	"fructose 6-phosphate metabolic process"	"BP"	"PFK1 | PFK2"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0030163"	"protein catabolic process"	"BP"	"RPT1 | RPT4 | RPT5 | RPT6"	"0.00108567"	"0.00734335"	"4 / 15"	"4 / 228"
"GO:0006414"	"translational elongation"	"BP"	"ANB1 | CAM1 | EFT2 | RPP0"	"0.001411333"	"0.009415328"	"4 / 16"	"4 / 228"
"GO:0005737"	"cytoplasm"	"CC"	"ACT1 | ADE12 | ADE5,7 | ADK1 | CaO19.5746 | ANB1 | APT1 | ARO1 | ASC1 | orf19.6701 | CCT3 | orf19.2720 | CCT5 | CCT6 | CCT7 | CCT8 | orf19.1672 | DBP5 | DED81 | DHH1 | DPS1-1 | EFT2 | ENO1 | ERF1 | FBA1 | FRS1 | FRS2 | GLN4 | GRS1 | ILS1 | IMH3 | IPP1 | KRS1 | CaO19.7481 | MES1 | MEU1 | SRB1 | MRF1 | PDC11 | PFK1 | PFK2 | PGK1 | PMM1 | PRT1 | PRX1 | RDI1 | YST1 | RPS10 | RPT1 | RPT4 | RPT5 | RPT6 | SEC21 | SEC23 | SEC24 | SEC26 | SES1 | SHM2 | HSP70 | SSA2 | TAL1 | TCP1 | TDH3 | THS1 | CaO19.7417 | TUB1 | URA6 | YHB1 | YRB1"	"1.44362e-34"	"7.030431e-32"	"69 / 393"	"69 / 228"
"GO:0005840"	"ribosome"	"CC"	"RPL10A | RPL11 | RPL12 | RPL13 | RPL17B | RPL18 | RPL19A | RPL20B | RPL23A | RPL4B | RPL5 | RPL9B | RPP0 | YST1 | RPS10 | RPS12 | RPS15 | RPS18 | RPS20 | RPS21 | RPS22A | RPS23A | RPS24 | RPS26A | RPS3 | RPS42 | RPS4A | RPS5 | RPS6A | RPS7A | RPS8A"	"1.109279e-25"	"1.350547e-23"	"31 / 84"	"31 / 228"
"GO:0009986"	"cell surface"	"CC"	"ACT1 | ADH1 | ATP1 | ATP2 | BMH1 | CDC48 | CSP37 | EFT2 | ENO1 | FBA1 | GPH1 | HSP104 | SRB1 | PDC11 | PDI1 | PGK1 | PRX1 | PSA2 | RPL13 | RPL17B | RPL19A | RPL20B | RPL4B | RPS6A | RPS7A | RPS8A | SAM2 | HSP70 | SSA2 | SSB1 | SSC1 | SSZ1 | TAL1 | TDH3 | TKL1 | CaO19.7417"	"6.867427e-25"	"6.688874e-23"	"36 / 129"	"36 / 228"
"GO:0030529"	"ribonucleoprotein complex"	"CC"	"RPL10A | RPL11 | RPL12 | RPL13 | RPL17B | RPL18 | RPL20B | RPL23A | RPP0 | YST1 | RPS10 | RPS12 | RPS15 | RPS18 | RPS21 | RPS22A | RPS23A | RPS24 | RPS3 | RPS42 | RPS4A | RPS5 | RPS6A | RPS8A"	"7.95042e-19"	"4.839818e-17"	"24 / 72"	"24 / 228"
"GO:0005622"	"intracellular"	"CC"	"ENO1 | RPL11 | RPL13 | RPL17B | RPL18 | RPL19A | RPL5 | RPL9B | RPP0 | YST1 | RPS10 | RPS12 | RPS18 | RPS20 | RPS23A | RPS24 | RPS26A | RPS42 | RPS4A | RPS6A | RPS7A | RPS8A"	"1.337154e-10"	"5.50013e-9"	"22 / 132"	"22 / 228"
"GO:0030446"	"hyphal cell wall"	"CC"	"ADH1 | ATP1 | CSP37 | ENO1 | FBA1 | GPH1 | IPP1 | PDC11 | PGK1 | PRX1 | SAM2 | HSP70 | SSA2 | TDH3 | CaO19.7417"	"6.096106e-10"	"2.283695e-8"	"15 / 62"	"15 / 228"
"GO:0015935"	"small ribosomal subunit"	"CC"	"YST1 | RPS15 | RPS20 | RPS21 | RPS23A | RPS3 | RPS5"	"3.620254e-9"	"1.175376e-7"	"7 / 10"	"7 / 228"
"GO:0030445"	"yeast-form cell wall"	"CC"	"ADH1 | BMH1 | EFT2 | ENO1 | SRB1 | PSA2 | RPS6A | HSP70 | SSB1 | SSC1 | TDH3 | TKL1"	"7.727062e-9"	"2.213576e-7"	"12 / 44"	"12 / 228"
"GO:0005886"	"plasma membrane"	"CC"	"ADH1 | ATP1 | ATP2 | ATP3 | ATP4 | ATP7 | BMH1 | CDC48 | CSP37 | DPM1 | EFT2 | ENO1 | FBA1 | SRB1 | PDC11 | PGK1 | PSA2 | QCR2 | QCR7 | SAM2 | SEC26 | HSP70 | SSA2 | SSB1 | SSC1 | TDH3 | TKL1"	"0.000004134698"	"0.00008054392"	"27 / 324"	"27 / 228"
"GO:0022627"	"cytosolic small ribosomal subunit"	"CC"	"YST1 | RPS10 | RPS7A"	"0.00003312332"	"0.0005040955"	"3 / 3"	"3 / 228"
"GO:0009277"	"fungal-type cell wall"	"CC"	"ADH1 | ENO1 | FBA1 | PGK1 | PRT1 | PRX1 | HSP70 | SSA2 | SSB1 | TDH3 | CaO19.7417"	"0.00008759034"	"0.001254603"	"11 / 86"	"11 / 228"
"GO:0000502"	"proteasome complex"	"CC"	"RPN1 | RPN2 | RPN3 | RPN7"	"0.0001896657"	"0.002496411"	"4 / 10"	"4 / 228"
"GO:0030126"	"COPI vesicle coat"	"CC"	"orf19.1672 | SEC21 | SEC26"	"0.0003156398"	"0.003574805"	"3 / 5"	"3 / 228"
"GO:0033178"	"proton-transporting two-sector ATPase complex, catalytic domain"	"CC"	"ATP1 | ATP2 | VMA4"	"0.0003156398"	"0.003574805"	"3 / 5"	"3 / 228"
"GO:0045261"	"proton-transporting ATP synthase complex, catalytic core F(1)"	"CC"	"ATP1 | ATP2 | ATP3"	"0.0003156398"	"0.003574805"	"3 / 5"	"3 / 228"
"GO:0030663"	"COPI-coated vesicle membrane"	"CC"	"SEC21 | SEC26"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0005945"	"6-phosphofructokinase complex"	"CC"	"PFK1 | PFK2"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0005829"	"cytosol"	"CC"	"ACS1 | ACS2 | ENO1 | RPS10 | HSP70 | TRX1"	"0.001054347"	"0.007231931"	"6 / 37"	"6 / 228"
"GO:0003735"	"structural constituent of ribosome"	"MF"	"RPL10A | RPL11 | RPL12 | RPL13 | RPL17B | RPL18 | RPL19A | RPL20B | RPL23A | RPL4B | RPL5 | RPL9B | RPP0 | YST1 | RPS10 | RPS12 | RPS15 | RPS18 | RPS20 | RPS21 | RPS22A | RPS23A | RPS24 | RPS26A | RPS3 | RPS42 | RPS4A | RPS5 | RPS6A | RPS7A | RPS8A"	"2.955987e-26"	"4.798553e-24"	"31 / 81"	"31 / 228"
"GO:0000166"	"nucleotide binding"	"MF"	"ACS1 | ACS2 | ACT1 | ADE12 | ADK1 | CaO19.5746 | ARO1 | ATP1 | ATP2 | orf19.6701 | CCT3 | orf19.2720 | CCT5 | CCT6 | CCT7 | CCT8 | CDC3 | CDC48 | DBP5 | DED81 | DHH1 | DPS1-1 | EFT2 | FRS1 | FRS2 | GCD11 | GLK1 | GLK4 | GLN1 | GLN4 | GRS1 | GSP1 | HSP104 | ILS1 | IMH3 | KRE30 | KRS1 | MES1 | SRB1 | PFK1 | PFK2 | PGK1 | PRT1 | RLI1 | RPS24 | RPT1 | RPT4 | RPT5 | RPT6 | SAM2 | SES1 | HSP70 | SSA2 | SSB1 | SSC1 | SSZ1 | TCP1 | THS1 | TUB1 | UBA1 | URA6 | VAS1"	"1.38104e-22"	"1.120944e-20"	"62 / 490"	"62 / 228"
"GO:0005524"	"ATP binding"	"MF"	"ACS1 | ACS2 | ACT1 | ADE5,7 | ADK1 | CaO19.5746 | ARO1 | ATP1 | ATP2 | orf19.6701 | CCT3 | orf19.2720 | CCT5 | CCT6 | CCT7 | CCT8 | CDC48 | DBP5 | DED81 | DHH1 | DPS1-1 | FRS1 | FRS2 | GLK1 | GLK4 | GLN1 | GLN4 | GRS1 | HSP104 | ILS1 | KRE30 | KRS1 | MES1 | MIS11 | PFK1 | PFK2 | PGK1 | PYC2 | RLI1 | RPT1 | RPT4 | RPT5 | RPT6 | SAM2 | SES1 | HSP70 | SSA2 | SSB1 | SSC1 | SSZ1 | SUB2 | TCP1 | THS1 | UBA1 | URA6 | VAS1"	"7.512252e-19"	"4.839818e-17"	"56 / 473"	"56 / 228"
"GO:0004812"	"aminoacyl-tRNA ligase activity"	"MF"	"CaO19.5746 | orf19.6701 | DED81 | DPS1-1 | FRS2 | GLN4 | GRS1 | ILS1 | KRS1 | MES1 | SES1 | THS1 | VAS1"	"2.175347e-11"	"1.177104e-9"	"13 / 35"	"13 / 228"
"GO:0003824"	"catalytic activity"	"MF"	"ACS1 | ACS2 | ADE17 | ADE5,7 | ARO1 | ARO3 | orf19.7297 | orf19.2175 | ERG10 | ERG13 | FAS1 | FAS2 | FBA1 | FUM12 | GLN1 | IMH3 | LSC2 | CaO19.7481 | MEU1 | MIS11 | PDB1 | PDC11 | PMM1 | PYC2 | QCR2 | SHM1 | SHM2 | TAL1 | TKL1 | TPS1 | TRP5 | UBA1"	"5.630191e-9"	"1.713689e-7"	"32 / 319"	"32 / 228"
"GO:0051082"	"unfolded protein binding"	"MF"	"CCT3 | orf19.2720 | CCT5 | CCT6 | CCT7 | CCT8 | SIS1 | SSC1 | TCP1"	"1.279822e-7"	"0.000002967967"	"9 / 28"	"9 / 228"
"GO:0016874"	"ligase activity"	"MF"	"ACS1 | ACS2 | ADE12 | CaO19.5746 | DED81 | DPS1-1 | GLN1 | GLN4 | PYC2 | SES1 | UBA1"	"8.45078e-7"	"0.00001870695"	"11 / 54"	"11 / 228"
"GO:0005515"	"protein binding"	"MF"	"ADH1 | ENO1 | FBA1 | PGK1 | PRX1 | TDH3 | CaO19.7417"	"0.000002590996"	"0.00005257563"	"7 / 21"	"7 / 228"
"GO:0016740"	"transferase activity"	"MF"	"ADK1 | APT1 | ARO1 | CIT1 | orf19.1672 | DPM1 | FAS1 | FAS2 | GLK1 | GLK4 | GPH1 | LAT1 | MEU1 | SRB1 | PFK1 | PFK2 | PGK1 | SAM2 | SHM1 | SHM2 | TAL1 | TKL1 | TPS1 | URA6"	"0.000005271217"	"0.00009873395"	"24 / 271"	"24 / 228"
"GO:0003723"	"RNA binding"	"MF"	"CaO19.5746 | ANB1 | DBP5 | DHH1 | FRS1 | PRT1 | RPL10A | RPS15 | RPS18 | RPS20 | RPS21 | RPS3 | RPS42 | RPS4A | RPS5 | orf19.5281"	"0.00002674313"	"0.0004491002"	"16 / 152"	"16 / 228"
"GO:0030234"	"enzyme regulator activity"	"MF"	"RPN1 | RPN2 | RPN3"	"0.00003312332"	"0.0005040955"	"3 / 3"	"3 / 228"
"GO:0046933"	"proton-transporting ATP synthase activity, rotational mechanism"	"MF"	"ATP1 | ATP2 | ATP3 | ATP4"	"0.0001896657"	"0.002496411"	"4 / 10"	"4 / 228"
"GO:0016491"	"oxidoreductase activity"	"MF"	"ADH1 | ALD5 | ARO1 | orf19.2244 | CCP1 | orf19.2175 | GDH3 | HOM6 | IMH3 | LYS9 | MCR1 | CaO19.7481 | MRF1 | NCP1 | PDA1 | PRO3 | PRX1 | RNR21 | SDH12 | TDH3 | CaO19.7417 | YHB1"	"0.0003545603"	"0.00383713"	"22 / 309"	"22 / 228"
"GO:0002161"	"aminoacyl-tRNA editing activity"	"MF"	"orf19.6701 | ILS1 | VAS1"	"0.0006162752"	"0.005884824"	"3 / 6"	"3 / 228"
"GO:0016876"	"ligase activity, forming aminoacyl-tRNA and related compounds"	"MF"	"CaO19.5746 | GLN4 | THS1"	"0.0006162752"	"0.005884824"	"3 / 6"	"3 / 228"
"GO:0030985"	"high molecular weight kininogen binding"	"MF"	"ENO1 | PRX1 | CaO19.7417"	"0.0006162752"	"0.005884824"	"3 / 6"	"3 / 228"
"GO:0008941"	"nitric oxide dioxygenase activity"	"MF"	"MCR1 | YHB1"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0004739"	"pyruvate dehydrogenase (acetyl-transferring) activity"	"MF"	"PDA1 | PDB1"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0016149"	"translation release factor activity, codon specific"	"MF"	"ERF1 | MRF1"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0004372"	"glycine hydroxymethyltransferase activity"	"MF"	"SHM1 | SHM2"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0004645"	"phosphorylase activity"	"MF"	"GPH1 | MEU1"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0004475"	"mannose-1-phosphate guanylyltransferase activity"	"MF"	"SRB1 | PSA2"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0003872"	"6-phosphofructokinase activity"	"MF"	"PFK1 | PFK2"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0016208"	"AMP binding"	"MF"	"ACS1 | ACS2"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0004312"	"fatty acid synthase activity"	"MF"	"FAS1 | FAS2"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0016624"	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"	"MF"	"KGD1 | PDA1"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0003987"	"acetate-CoA ligase activity"	"MF"	"ACS1 | ACS2"	"0.001036689"	"0.007231931"	"2 / 2"	"2 / 228"
"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"MF"	"ATP1 | ATP3 | VMA4"	"0.001052887"	"0.007231931"	"3 / 7"	"3 / 228"
