"GO ID"	"GO name"	"GO namespace"	"Gene ID(s)"	"Exact p-value"	"Adjusted p-value"	"# genes / category"	"# genes / input"
"GO:0006200"	"obsolete ATP catabolic process"	"BP"	"ADP1 | CDR1 | CDR2 | CEF3 | PMA1 | SUB2 | TIF | YCF1"	"0.001935625"	"0.009573886"	"8 / 87"	"8 / 177"
"GO:0044413"	"avoidance of host defenses"	"BP"	"HYR1 | RAS1"	"0.002031479"	"0.009573886"	"2 / 3"	"2 / 177"
"GO:0052155"	"modulation by symbiont of host cell-mediated immune response"	"BP"	"SAP5 | SAP9"	"0.002031479"	"0.009573886"	"2 / 3"	"2 / 177"
"GO:0044270"	"cellular nitrogen compound catabolic process"	"BP"	"SAP5 | SAP6"	"0.002031479"	"0.009573886"	"2 / 3"	"2 / 177"
"GO:0006057"	"mannoprotein biosynthetic process"	"BP"	"MNT1 | MNT2"	"0.002031479"	"0.009573886"	"2 / 3"	"2 / 177"
"GO:0043708"	"cell adhesion involved in biofilm formation"	"BP"	"CaO19.1816 | RBT1"	"0.002031479"	"0.009573886"	"2 / 3"	"2 / 177"
"GO:0002253"	"activation of immune response"	"BP"	"SAP5 | SAP6"	"0.002031479"	"0.009573886"	"2 / 3"	"2 / 177"
"GO:0009652"	"thigmotropism"	"BP"	"RAS1 | RSR1"	"0.002031479"	"0.009573886"	"2 / 3"	"2 / 177"
"GO:0071257"	"cellular response to electrical stimulus"	"BP"	"RAS1 | RSR1"	"0.002031479"	"0.009573886"	"2 / 3"	"2 / 177"
"GO:0016020"	"membrane"	"CC"	"ADP1 | CaO19.1816 | BMT3 | orf19.4805 | CDC42 | CDR1 | CDR2 | CFL2 | CHC1 | CHT2 | CRH11 | CRL1 | CTR1 | CUP5 | DCW1 | DPP3 | ECM33 | EFT2 | ENA21 | EXG2 | FRE10 | FTR1 | GAP4 | GSC1 | HGT1 | HGT6 | HGT7 | HSP30 | HYR1 | MIR1 | MNT1 | MNT2 | NCE102 | NCR1 | CaO19.3767 | PGA4 | PGA52 | PHB2 | PHM7 | PHR1 | PHR2 | PMA1 | POR1 | RAC1 | RAS1 | RBT1 | RHO1 | RHO3 | RSR1 | orf19.3799 | SAP9 | SEC21 | SEC23 | SEC24 | SEC26 | SEC4 | SEC61 | SMF3 | SOD5 | SSO2 | SUR7 | TVP18 | VAC8 | VCX1 | YKT6 | YWP1 | ZRT1 | ZRT2 | orf19.1534"	"7.130517e-24"	"3.158819e-21"	"69 / 732"	"69 / 177"
"GO:0005886"	"plasma membrane"	"CC"	"CaO19.1816 | orf19.3335 | orf19.1564 | CDC42 | CDR1 | CDR2 | CEF3 | CRL1 | CTR1 | DCW1 | ECM33 | EFT2 | EXG2 | FRE10 | GAP4 | GSC1 | HGT1 | HGT6 | HGT7 | HSP30 | MIR1 | MNT1 | NCE102 | PGA4 | PGA52 | PHB2 | PHM7 | PHR1 | PHR2 | PMA1 | POR1 | RAC1 | RAS1 | RHO1 | RHO3 | RSR1 | SAP9 | SEC26 | SEC4 | SEC61 | SIT1 | SMF3 | SUR7 | VMA2 | VPH1 | YCK2 | YPT1"	"1.849017e-23"	"3.868906e-21"	"47 / 324"	"47 / 177"
"GO:0009986"	"cell surface"	"CC"	"CaO19.1816 | BGL2 | CDR1 | CDR2 | CEF3 | CHT2 | CRH11 | ECM33 | EFT2 | ENG1 | FRE10 | FTR1 | GPD2 | GPH1 | HYR1 | MSB2 | PGA4 | PHR1 | PHR2 | CaO19.6594 | PMA1 | RBT1 | SAP5 | SAP9 | SCW11 | SIM1 | SIT1 | SOD5 | SUN41 | TOS1 | XOG1 | YWP1"	"2.620027e-23"	"3.868906e-21"	"32 / 129"	"32 / 177"
"GO:0005576"	"extracellular region"	"CC"	"CaO19.1816 | ALS4 | BGL2 | CHT2 | CRH11 | ECM33 | ENG1 | EXG2 | HYR1 | MNT1 | MP65 | MSB2 | PGA4 | PHR1 | CaO19.6594 | RBT1 | SAP5 | SAP6 | SAP9 | SCW11 | SIM1 | SOD5 | SUN41 | TOS1 | UBI3 | XOG1 | YWP1"	"3.251404e-17"	"3.60093e-15"	"27 / 134"	"27 / 177"
"GO:0009277"	"fungal-type cell wall"	"CC"	"CaO19.1816 | ALS4 | BGL2 | CHT2 | CRH11 | ECM33 | HYR1 | PGA4 | PHR1 | PHR2 | PLB5 | RAS1 | RBT1 | RSR1 | SAP5 | SAP9 | SIM1 | SOD5 | TOS1 | YWP1"	"3.110562e-14"	"1.968541e-12"	"20 / 86"	"20 / 177"
"GO:0046658"	"anchored component of plasma membrane"	"CC"	"CRH11 | ECM33 | EXG2 | PGA4 | PGA52 | PHR1 | PHR2 | CaO19.6594 | SAP5 | SAP9 | XOG1"	"4.058502e-13"	"2.247396e-11"	"11 / 20"	"11 / 177"
"GO:0005618"	"cell wall"	"CC"	"CaO19.1816 | BGL2 | CHT2 | CRH11 | ECM33 | ENG1 | HYR1 | MP65 | PGA4 | RBT1 | SAP9 | SIM1 | SOD5 | SUN41 | XOG1 | YWP1"	"5.522636e-11"	"2.446528e-9"	"16 / 75"	"16 / 177"
"GO:0030445"	"yeast-form cell wall"	"CC"	"CaO19.1816 | ALS4 | BGL2 | CEF3 | CHT2 | CRH11 | ECM33 | EFT2 | PGA4 | PHR1 | PHR2 | YWP1"	"7.404235e-10"	"2.523135e-8"	"12 / 44"	"12 / 177"
"GO:0031225"	"anchored component of membrane"	"CC"	"CaO19.1816 | CHT2 | CRH11 | DCW1 | ECM33 | EXG2 | HYR1 | PGA4 | PGA52 | PHR1 | PHR2 | RBT1 | SAP5 | SAP9 | SOD5 | YWP1"	"1.927497e-9"	"6.099151e-8"	"16 / 94"	"16 / 177"
"GO:0030446"	"hyphal cell wall"	"CC"	"CaO19.1816 | CRH11 | ECM33 | GPH1 | HYR1 | PGA4 | PHR1 | PHR2 | PLB5 | RBT1 | SOD5 | TOS1 | YWP1"	"4.826345e-9"	"1.187817e-7"	"13 / 62"	"13 / 177"
"GO:0045121"	"membrane raft"	"CC"	"CDR1 | CDR2 | FMP45 | PHR1 | PMA1 | SUR7"	"5.830842e-8"	"0.000001291531"	"6 / 10"	"6 / 177"
"GO:0030428"	"cell septum"	"CC"	"CDC42 | CHS2 | CaO19.4937 | PHR1 | RAC1 | RAS1 | RSR1"	"4.459358e-7"	"0.000008545583"	"7 / 20"	"7 / 177"
"GO:0005794"	"Golgi apparatus"	"CC"	"ARF1 | MNT1 | MNT2 | CaO19.3767 | SEC21 | SEC23 | SEC24 | SEC26 | TVP18 | VPH1"	"0.000001508154"	"0.00002569662"	"10 / 56"	"10 / 177"
"GO:0016021"	"integral component of membrane"	"CC"	"BMT3 | orf19.1054 | orf19.4780 | orf19.1564 | CDR1 | CDR2 | CFL2 | CTR1 | CUP5 | EMP70 | ENA21 | FRE10 | GAP4 | HGT1 | HGT6 | HGT7 | HSP30 | MIR1 | MNT1 | MNT2 | NCR1 | CaO19.3767 | PMA1 | POR1 | orf19.3799 | SAP9 | SEC61 | SUR7 | TVP18 | VCX1 | YCF1 | YKT6 | ZRT2"	"0.000003707329"	"0.00006082767"	"33 / 547"	"33 / 177"
"GO:0031410"	"cytoplasmic vesicle"	"CC"	"CHC1 | SEC21 | SEC23 | SEC24 | SEC26 | SEC4"	"0.000004325885"	"0.00006844168"	"6 / 18"	"6 / 177"
"GO:0005934"	"cellular bud tip"	"CC"	"CDC42 | CRL1 | RAC1 | RHO1 | SEC4"	"0.000008100442"	"0.0001099413"	"5 / 12"	"5 / 177"
"GO:0033179"	"proton-transporting V-type ATPase, V0 domain"	"CC"	"CUP5 | VMA6 | VPH1"	"0.000172313"	"0.001817492"	"3 / 5"	"3 / 177"
"GO:0031521"	"spitzenkorper"	"CC"	"CDC42 | RAC1 | SEC4"	"0.0003379637"	"0.002879191"	"3 / 6"	"3 / 177"
"GO:0030663"	"COPI-coated vesicle membrane"	"CC"	"SEC21 | SEC26"	"0.0006891055"	"0.004696519"	"2 / 2"	"2 / 177"
"GO:0033101"	"cellular bud membrane"	"CC"	"FMP45 | PHR1"	"0.0006891055"	"0.004696519"	"2 / 2"	"2 / 177"
"GO:0016798"	"hydrolase activity, acting on glycosyl bonds"	"MF"	"BGL2 | CHT2 | CRH11 | DCW1 | ENG1 | EXG2 | MP65 | SIM1 | SUN41 | XOG1"	"2.293345e-9"	"6.349698e-8"	"10 / 30"	"10 / 177"
"GO:0005525"	"GTP binding"	"MF"	"ARF1 | ARF2 | ARF3 | CDC42 | CRL1 | EFT2 | GPA2 | RAC1 | RAS1 | RHO1 | RHO3 | RSR1 | SEC4 | YPT1 | YPT31"	"2.676598e-9"	"6.974899e-8"	"15 / 83"	"15 / 177"
"GO:0004338"	"glucan exo-1,3-beta-glucosidase activity"	"MF"	"BGL2 | ENG1 | EXG2 | XOG1"	"4.629661e-7"	"0.000008545583"	"4 / 4"	"4 / 177"
"GO:0003924"	"GTPase activity"	"MF"	"ARF2 | CEF3 | CRL1 | EFT2 | GPA2 | RAS1 | RHO1 | RHO3 | SEC4"	"0.000001023553"	"0.00001813735"	"9 / 42"	"9 / 177"
"GO:0042124"	"1,3-beta-glucanosyltransferase activity"	"MF"	"BGL2 | PGA4 | PHR1 | PHR2"	"0.000006662282"	"0.0001017721"	"4 / 6"	"4 / 177"
"GO:0004553"	"hydrolase activity, hydrolyzing O-glycosyl compounds"	"MF"	"BGL2 | CHT2 | CRH11 | EXG2 | MP65 | SCW11 | XOG1"	"0.000007353087"	"0.000105078"	"7 / 29"	"7 / 177"
"GO:0042123"	"glucanosyltransferase activity"	"MF"	"BGL2 | PHR1 | PHR2"	"0.00001791862"	"0.0002267985"	"3 / 3"	"3 / 177"
"GO:0000166"	"nucleotide binding"	"MF"	"ACC1 | ADP1 | ARF1 | ARF2 | ARF3 | orf19.3341 | CDC42 | CDR1 | CDR2 | CEF3 | CMK2 | CRL1 | EFT2 | ENA21 | GPA2 | GUA1 | HXK2 | PMA1 | RAC1 | RAS1 | RHO1 | RHO3 | RSR1 | SEC4 | TIF | YCF1 | YCK2 | YPT1 | YPT31"	"0.00002339101"	"0.0002878393"	"29 / 490"	"29 / 177"
"GO:0004871"	"signal transducer activity"	"MF"	"CRL1 | GPA2 | RAS1 | RHO1 | RSR1"	"0.00004101105"	"0.0004541974"	"5 / 16"	"5 / 177"
"GO:0005198"	"structural molecule activity"	"MF"	"CHC1 | SEC21 | SEC26 | SEC27"	"0.000194199"	"0.001955231"	"4 / 12"	"4 / 177"
"GO:0050839"	"cell adhesion molecule binding"	"MF"	"CaO19.1816 | RBT1 | XOG1"	"0.0003379637"	"0.002879191"	"3 / 6"	"3 / 177"
"GO:0045118"	"azole transporter activity"	"MF"	"CDR1 | CDR2"	"0.0006891055"	"0.004696519"	"2 / 2"	"2 / 177"
"GO:0003825"	"alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity"	"MF"	"TPS1 | TPS3"	"0.0006891055"	"0.004696519"	"2 / 2"	"2 / 177"
"GO:0017111"	"nucleoside-triphosphatase activity"	"MF"	"CDR1 | CDR2"	"0.0006891055"	"0.004696519"	"2 / 2"	"2 / 177"
"GO:0004190"	"aspartic-type endopeptidase activity"	"MF"	"SAP5 | SAP6 | SAP9 | YPS7"	"0.0008423673"	"0.005487775"	"4 / 17"	"4 / 177"
"GO:0046873"	"metal ion transmembrane transporter activity"	"MF"	"ZRT1 | ZRT2 | orf19.1534"	"0.000910129"	"0.005843292"	"3 / 8"	"3 / 177"
"GO:0016887"	"ATPase activity"	"MF"	"ADP1 | CDR1 | CDR2 | CEF3 | PMA1 | YCF1"	"0.001186704"	"0.007404365"	"6 / 46"	"6 / 177"
"GO:0042626"	"ATPase activity, coupled to transmembrane movement of substances"	"MF"	"CDR1 | CDR2 | VMA8 | YCF1"	"0.001316653"	"0.007604249"	"4 / 19"	"4 / 177"
"GO:0004620"	"phospholipase activity"	"MF"	"CaO19.6594 | CaO19.9017 | PLB5"	"0.001338897"	"0.007604249"	"3 / 9"	"3 / 177"
"GO:0005548"	"phospholipid transporter activity"	"MF"	"CDR1 | CDR2"	"0.002031479"	"0.009573886"	"2 / 3"	"2 / 177"
"GO:0015244"	"fluconazole transporter activity"	"MF"	"CDR1 | CDR2"	"0.002031479"	"0.009573886"	"2 / 3"	"2 / 177"
"GO:0004602"	"glutathione peroxidase activity"	"MF"	"orf19.86 | GPX2"	"0.002031479"	"0.009573886"	"2 / 3"	"2 / 177"
