"GO ID"	"GO name"	"GO namespace"	"Gene ID(s)"	"Exact p-value"	"Adjusted p-value"	"# genes / category"	"# genes / input"
"GO:0009986"	"cell surface"	"CC"	"ADH2 | ALS1 | CaO19.1816 | ATP1 | BGL2 | CDR1 | CDR2 | CHT2 | CHT3 | CRH11 | ECM331 (CaO19.4255, ECM33) | ENG1 | GPD2 | HSP90 | HYR1 | IFF11 | KAR2 | MSB2 | PGA4 | PGA45 | PHO100 | PHR1 | PHR2 | PLB1 | CaO19.6594 | PMA1 | RBT1 | RHD3 | SAP5 | SAP9 | SCW11 | SSR1 | TAL1 | TOS1 | TPI1 | UTR2 | YWP1"	"5.2871e-20"	"8.5122e-18"	"37 / 129"	"38 / 315"
"GO:0009277"	"fungal-type cell wall"	"CC"	"ADH2 | ALS1 | CaO19.1816 | BGL2 | CHT2 | CRH11 | ECM331 (CaO19.4255, ECM33) | HSP90 | HYR1 | IFF11 | KAR2 | PGA4 | PHR1 | PHR2 | PLB1 | PLB5 | RAS1 | RBT1 | RHD3 | RSR1 | SAP5 | SAP9 | SSR1 | TOS1 | TPI1 | UTR2 | YWP1"	"6.085e-16"	"7.8375e-14"	"27 / 86"	"28 / 315"
"GO:0016021"	"integral component of membrane"	"CC"	"ALP1 | AQY1 | ATP6 | orf19.1054 | orf19.1691 | CDR1 | CDR2 | CDR4 | COX2 | CRP1 | CTP1 | DIP5 | EMP24 | EMP70 | ENA21 | ERG1 | ERG11 | ERG251 | ERG3 | ERG9 | orf19.3558 | ERV25 | FLU1 | GAP4 | GDA1 | GNP1 | HGT1 | HGT2 | HGT6 | HGT7 | LAG1 | MAL31 | MIR1 | MLT1 | MNN1 | MNN12 | CaO19.2347 | CaO19.3803 | CaO19.1995 | MNN26 | MNT1 | MNT2 | NAD5 | orf19.3518 | OLE1 | OST1 | orf19.6565 | CaO19.3767 | PET9 | PMA1 | POR1 | PTR22 | orf19.3799 | SAP9 | SEC61 | SFC1 | SSU81 | SNQ2 | SPF1 | SUR2 | SUR7 | orf19.3060 | TIM50 | TPO2 | WBP1 | orf19.5669 | YHM1 | YHM2 | YKT6 | YMC1"	"1.1937e-15"	"1.2813e-13"	"70 / 547"	"70 / 315"
"GO:0046658"	"anchored component of plasma membrane"	"CC"	"CRH11 | ECM331 (CaO19.4255, ECM33) | FLO9 | PGA4 | PGA52 | PHR1 | PHR2 | PLB1 | CaO19.6594 | RHD3 | SAP5 | SAP9 | UTR2"	"2.5485e-13"	"2.3446e-11"	"13 / 20"	"14 / 315"
"GO:0030446"	"hyphal cell wall"	"CC"	"ADH2 | ALS1 | CaO19.1816 | ATP1 | CRH11 | ECM331 (CaO19.4255, ECM33) | HSP90 | HYR1 | KAR2 | PGA4 | PHR1 | PHR2 | PLB1 | PLB5 | RBT1 | RHD3 | TOS1 | TPI1 | UTR2 | YWP1"	"2.3832e-12"	"1.7053e-10"	"20 / 62"	"21 / 315"
"GO:0030445"	"yeast-form cell wall"	"CC"	"ADH2 | ALS1 | CaO19.1816 | BGL2 | CHT2 | CRH11 | ECM331 (CaO19.4255, ECM33) | KAR2 | PGA4 | PGA45 | PHR1 | PHR2 | RHD3 | SSR1 | UTR2 | YWP1"	"5.0508e-11"	"2.7106e-9"	"16 / 44"	"17 / 315"
"GO:0005618"	"cell wall"	"CC"	"ALS1 | CaO19.1816 | BGL2 | CHT2 | CRH11 | ECM331 (CaO19.4255, ECM33) | ENG1 | HYR1 | IFF11 | MP65 | PGA4 | PGA45 | RBT1 | RHD3 | SAP9 | SSR1 | UTR2 | YWP1"	"6.6259e-9"	"3.0479e-7"	"18 / 75"	"19 / 315"
"GO:0005794"	"Golgi apparatus"	"CC"	"APL4 | ERV25 | GDA1 | MNN1 | MNN12 | CaO19.2347 | CaO19.3803 | CaO19.1995 | MNN26 | MNT1 | MNT2 | CaO19.3767 | SEC14 | SEC21 | VPH1"	"2.5207e-8"	"0.0000010822"	"15 / 56"	"15 / 315"
"GO:0031225"	"anchored component of membrane"	"CC"	"ALS1 | CaO19.1816 | CHT2 | CRH11 | ECM331 (CaO19.4255, ECM33) | HYR1 | PGA4 | PGA45 | PGA52 | PHR1 | PHR2 | RBT1 | RHD3 | SAP5 | SAP9 | SSR1 | UTR2 | YWP1"	"2.7607e-7"	"0.000010458"	"18 / 94"	"19 / 315"
"GO:0030428"	"cell septum"	"CC"	"CDC42 | CHS2 | CaO19.4937 | PHR1 | RAC1 | RAS1 | RSR1 | UTR2"	"0.0000017188"	"0.00004612"	"8 / 20"	"8 / 315"
"GO:0005783"	"endoplasmic reticulum"	"CC"	"orf19.2757 | ERG1 | ERG11 | ERG251 | ERG5 | ERG9 | ERO1 | ERV25 | NPL4 | OLE1 | OST1 | SEC61 | SSH1 | WBP1 | orf19.5669"	"0.000024871"	"0.0005523"	"15 / 93"	"15 / 315"
"GO:0045121"	"membrane raft"	"CC"	"CDR1 | CDR2 | PHR1 | PMA1 | SUR7"	"0.000046996"	"0.00097631"	"5 / 10"	"5 / 315"
"GO:0000276"	"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"	"CC"	"ATP20 | ATP4 | ATP6 | ATP7"	"0.000067773"	"0.001247"	"4 / 6"	"4 / 315"
"GO:0005934"	"cellular bud tip"	"CC"	"CDC42 | RAC1 | RHO1 | SEC4 | SPA2"	"0.00013656"	"0.002145"	"5 / 12"	"5 / 315"
"GO:0031562"	"hyphal tip polarisome"	"CC"	"CDC42 | RAC1 | SPA2"	"0.00040249"	"0.0050824"	"3 / 4"	"3 / 315"
"GO:0000329"	"fungal-type vacuole membrane"	"CC"	"MLT1 | VPH1 | YVC1"	"0.00097103"	"0.0094749"	"3 / 5"	"3 / 315"
"GO:0031521"	"spitzenkorper"	"CC"	"CDC42 | RAC1 | SEC4"	"0.0018743"	"0.016094"	"3 / 6"	"3 / 315"
"GO:0000131"	"incipient cellular bud site"	"CC"	"RAS1 | RSR1 | SEC4 | SPA2"	"0.0024814"	"0.0188"	"4 / 13"	"4 / 315"
"GO:0070469"	"respiratory chain"	"CC"	"COX2 | NAD5 | QCR2 | RIP1"	"0.0033463"	"0.023945"	"4 / 14"	"4 / 315"
"GO:0000324"	"fungal-type vacuole"	"CC"	"SEC4 | orf19.5682 | VAC8"	"0.0048893"	"0.032461"	"3 / 8"	"3 / 315"
"GO:0009331"	"glycerol-3-phosphate dehydrogenase complex"	"CC"	"GPD2 | GUT2"	"0.0064607"	"0.03682"	"2 / 3"	"2 / 315"
"GO:0004553"	"hydrolase activity, hydrolyzing O-glycosyl compounds"	"MF"	"BGL2 | CHT1 | CHT2 | CHT3 | CRH11 | HEX1 | MP65 | SCW11 | UTR2"	"0.0000044687"	"0.00011069"	"9 / 29"	"9 / 315"
"GO:0016798"	"hydrolase activity, acting on glycosyl bonds"	"MF"	"BGL2 | CHT1 | CHT2 | CHT3 | CRH11 | ENG1 | HEX1 | MP65 | UTR2"	"0.0000061225"	"0.00014603"	"9 / 30"	"9 / 315"
"GO:0004620"	"phospholipase activity"	"MF"	"PLB1 | PLB2 | CaO19.6594 | CaO19.9017 | PLB5"	"0.00002444"	"0.0005523"	"5 / 9"	"5 / 315"
"GO:0042124"	"1,3-beta-glucanosyltransferase activity"	"MF"	"BGL2 | PGA4 | PHR1 | PHR2"	"0.000067773"	"0.001247"	"4 / 6"	"4 / 315"
"GO:0004190"	"aspartic-type endopeptidase activity"	"MF"	"SAP2 | SAP3 | SAP5 | SAP8 | SAP9 | YPS7"	"0.000083732"	"0.0014979"	"6 / 17"	"6 / 315"
"GO:0042123"	"glucanosyltransferase activity"	"MF"	"BGL2 | PHR1 | PHR2"	"0.00010428"	"0.001815"	"3 / 3"	"3 / 315"
"GO:0005525"	"GTP binding"	"MF"	"ARF2 | ARF3 | CDC42 | NOG1 | RAC1 | RAS1 | RHO1 | RHO3 | RSR1 | SEC4 | TUB2 | YPT1 | YPT31"	"0.0001185"	"0.0020082"	"13 / 83"	"13 / 315"
"GO:0015078"	"hydrogen ion transmembrane transporter activity"	"MF"	"ATP20 | ATP4 | ATP6 | ATP7 | VPH1"	"0.00013656"	"0.002145"	"5 / 12"	"5 / 315"
"GO:0008565"	"protein transporter activity"	"MF"	"APL2 | APL4 | orf19.3681 | SEC63 | orf19.5682"	"0.00021338"	"0.0031958"	"5 / 13"	"5 / 315"
"GO:0000166"	"nucleotide binding"	"MF"	"ACC1 | ARF2 | ARF3 | ASN1 | ATP1 | orf19.3341 | CDC28 | CDC42 | CDR1 | CDR2 | CDR4 | CRP1 | DBP2 | DBP3 | ENA21 | GUA1 | HSP90 | ILS1 | KAR2 | KRE30 | LHS1 | MLT1 | NOG1 | PKC1 | PMA1 | RAC1 | RAS1 | RHO1 | RHO3 | RSR1 | SEC4 | SNQ2 | SPF1 | THS1 | TIF | TUB2 | VAS1 | YCK2 | YPT1 | YPT31"	"0.00036905"	"0.0049514"	"40 / 490"	"40 / 315"
