"GO ID"	"GO name"	"GO namespace"	"Gene ID(s)"	"Exact p-value"	"Adjusted p-value"	"# genes / category"	"# genes / input"
"GO:0000276"	"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"	"CC"	"ATP20 | ATP4 | ATP6 | ATP7"	"0.00004527482"	"0.0008133856"	"4 / 6"	"4 / 301"
"GO:0009277"	"fungal-type cell wall"	"CC"	"ADH2 | BGL2 | CRH11 | DFG5 | ECM33 | IFF11 | KAR2 | PGA4 | PHR1 | PHR2 | SAP9 | SIM1 | YWP1"	"0.00006072739"	"0.001020612"	"13 / 86"	"13 / 301"
"GO:0009331"	"glycerol-3-phosphate dehydrogenase complex"	"CC"	"GPD1 | GPD2 | GUT2"	"0.00007666086"	"0.001141152"	"3 / 3"	"3 / 301"
"GO:0005934"	"cellular bud tip"	"CC"	"CDC42 | MYO2 | RAC1 | RHO1 | SEC4"	"0.00008389939"	"0.001181394"	"5 / 12"	"5 / 301"
"GO:0005739"	"mitochondrion"	"CC"	"ALO1 | ATP6 | BNA4 | CBR1 | COX13 | COX2 | MIR1 | MSS116 | NAD4 | NAD5 | NDE1 | PAM17 | PAM18 | POR1 | QCR2 | QCR7 | RIP1 | TIM50 | URA1"	"0.000146732"	"0.001864569"	"19 / 175"	"19 / 301"
"GO:0005618"	"cell wall"	"CC"	"BGL2 | CRH11 | DFG5 | ECM33 | IFF11 | MP65 | PGA4 | PGA45 | SAP9 | SIM1 | YWP1"	"0.0002953328"	"0.003223128"	"11 / 75"	"11 / 301"
"GO:0032126"	"eisosome"	"CC"	"LSP1 | NCE102 | SUR7"	"0.0002969484"	"0.003223128"	"3 / 4"	"3 / 301"
"GO:0000329"	"fungal-type vacuole membrane"	"CC"	"MLT1 | VPH1 | YVC1"	"0.0007189478"	"0.00707611"	"3 / 5"	"3 / 301"
"GO:0000030"	"mannosyltransferase activity"	"MF"	"KTR4 | MNN9 | MNT1 | PMT1 | PMT2 | PMT4 | PMT5 | PMT6"	"9.367245e-8"	"0.000004880334"	"8 / 16"	"8 / 301"
"GO:0004169"	"dolichyl-phosphate-mannose-protein mannosyltransferase activity"	"MF"	"PMT1 | PMT2 | PMT4 | PMT5 | PMT6"	"1.357058e-7"	"0.000005891894"	"5 / 5"	"5 / 301"
"GO:0015078"	"hydrogen ion transmembrane transporter activity"	"MF"	"ATP20 | ATP4 | ATP6 | ATP7 | VMA5 | VMA6 | VPH1"	"1.557199e-7"	"0.000006240776"	"7 / 12"	"7 / 301"
"GO:0016491"	"oxidoreductase activity"	"MF"	"ADH2 | ALO1 | BNA4 | orf19.6066 | orf19.2091 | orf19.6233 | orf19.7307 | CBR1 | COX2 | ERG1 | ERG11 | ERG251 | ERG26 | ERG5 | FESUR1 | GDH3 | GPD1 | GPD2 | GPX2 | GUT2 | HMG1 | NAD4 | NAD5 | NDE1 | NUC2 | OLE1 | RIP1 | SCS7 | SDH12 | SDH2 | SUR2 | URA1 | YCP4 | YIM1"	"2.229892e-7"	"0.000008298383"	"34 / 309"	"34 / 301"
"GO:0042124"	"1,3-beta-glucanosyltransferase activity"	"MF"	"BGL2 | PGA4 | PHR1 | PHR2"	"0.00004527482"	"0.0008133856"	"4 / 6"	"4 / 301"
"GO:0042123"	"glucanosyltransferase activity"	"MF"	"BGL2 | PHR1 | PHR2"	"0.00007666086"	"0.001141152"	"3 / 3"	"3 / 301"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"MF"	"orf19.2091 | FESUR1 | NAD4 | NAD5 | NDE1 | NDH51"	"0.00009617195"	"0.001318568"	"6 / 19"	"6 / 301"
"GO:0004129"	"cytochrome-c oxidase activity"	"MF"	"COX13 | COX2 | COX4 | COX5"	"0.0001021017"	"0.001363973"	"4 / 7"	"4 / 301"
"GO:0005525"	"GTP binding"	"MF"	"ARF3 | CDC42 | NOG1 | RAC1 | RHO1 | RHO3 | SEC4 | SRP101 | TUB1 | VPS1 | YPT1 | YPT31"	"0.0001808665"	"0.002141624"	"12 / 83"	"12 / 301"
"GO:0016651"	"oxidoreductase activity, acting on NAD(P)H"	"MF"	"orf19.3290 | orf19.4758 | NDH51 | NUC2"	"0.0003433953"	"0.003651203"	"4 / 9"	"4 / 301"
"GO:0016887"	"ATPase activity"	"MF"	"ADP1 | CDR1 | CDR2 | MLT1 | PMA1 | SNQ2 | SPF1 | YCF1"	"0.0006235602"	"0.006370095"	"8 / 46"	"8 / 301"
"GO:0005215"	"transporter activity"	"MF"	"HGT1 | HGT2 | HGT6 | HGT7 | PET9 | PHO84 | PHO91 | PTR22"	"0.0006235602"	"0.006370095"	"8 / 46"	"8 / 301"
"GO:0042626"	"ATPase activity, coupled to transmembrane movement of substances"	"MF"	"CDR1 | CDR2 | MLT1 | SNQ2 | YCF1"	"0.0009631498"	"0.009292612"	"5 / 19"	"5 / 301"
