"GO ID"	"GO name"	"GO namespace"	"Gene ID(s)"	"Exact p-value"	"Adjusted p-value"	"# genes / category"	"# genes / input"
"GO:0006099"	"tricarboxylic acid cycle"	"BP"	"ACO1 | CIT1 | IDH2 | IDP2 | KGD1 | CaO19.7481 | MLS1 | SDH12"	"2.3011e-7"	"0.0000044027"	"8 / 18"	"8 / 285"
"GO:0006184"	"obsolete GTP catabolic process"	"BP"	"CEF3 | EFT2 | GCD11 | GSP1 | SAR1 | TEF1 | TEF2 | TUB1 | TUB2 | TUF1"	"0.0000068822"	"0.00011287"	"10 / 43"	"10 / 285"
"GO:0034605"	"cellular response to heat"	"BP"	"BMH1 | CCT7 | HSP104 | HSP60 | HSP78 | HSP90 | MET6 | SRV2 | HSP70 | TPS1 | TPS2"	"0.0000077502"	"0.00012267"	"11 / 53"	"11 / 285"
"GO:0015992"	"proton transport"	"BP"	"ATP1 | ATP2 | ATP3 | ATP6 | TFP1 | VMA2"	"0.00001058"	"0.00015668"	"6 / 14"	"6 / 285"
"GO:0009636"	"response to toxic substance"	"BP"	"MCR1 | HSP70 | SSA2 | YHB1"	"0.000039831"	"0.00053169"	"4 / 6"	"4 / 285"
"GO:0006754"	"ATP biosynthetic process"	"BP"	"ATP1 | ATP2 | ATP3 | ATP6"	"0.000039831"	"0.00053169"	"4 / 6"	"4 / 285"
"GO:0042176"	"regulation of protein catabolic process"	"BP"	"RPN1 | RPN2 | RPN3"	"0.000069534"	"0.00086767"	"3 / 3"	"3 / 285"
"GO:0015986"	"ATP synthesis coupled proton transport"	"BP"	"ATP1 | ATP2 | ATP3 | ATP6 | ATP7"	"0.000071844"	"0.00087742"	"5 / 12"	"5 / 285"
"GO:0006094"	"gluconeogenesis"	"BP"	"ENO1 | PGI1 | PYC2 | TPI1"	"0.000089925"	"0.0010534"	"4 / 7"	"4 / 285"
"GO:0006950"	"response to stress"	"BP"	"HSP60 | HSP78 | HSP90 | MSI3 | HSP70 | SSA2 | SSC1 | TPS1"	"0.00010255"	"0.0011773"	"8 / 37"	"8 / 285"
"GO:0046835"	"carbohydrate phosphorylation"	"BP"	"GLK1 | GLK4 | HXK2 | PFK1 | PFK2"	"0.00011283"	"0.0012455"	"5 / 13"	"5 / 285"
"GO:0015991"	"ATP hydrolysis coupled proton transport"	"BP"	"ATP1 | ATP2 | TFP1 | VMA2 | VMA4"	"0.00011283"	"0.0012455"	"5 / 13"	"5 / 285"
"GO:0043039"	"tRNA aminoacylation"	"BP"	"CaO19.5746 | FRS2 | GLN4 | THS1"	"0.00017403"	"0.0018847"	"4 / 8"	"4 / 285"
"GO:0006811"	"ion transport"	"BP"	"ATP1 | ATP2 | ATP3 | ATP6 | TFP1 | VMA2"	"0.00019883"	"0.0021135"	"6 / 22"	"6 / 285"
"GO:0005992"	"trehalose biosynthetic process"	"BP"	"TPS1 | TPS2 | UGP1"	"0.00026963"	"0.0026232"	"3 / 4"	"3 / 285"
"GO:0009298"	"GDP-mannose biosynthetic process"	"BP"	"SRB1 | PMM1 | PSA2"	"0.00026963"	"0.0026232"	"3 / 4"	"3 / 285"
"GO:0006520"	"cellular amino acid metabolic process"	"BP"	"AAT21 | CYS4 | GDH2 | GDH3 | HOM6"	"0.00063375"	"0.0056833"	"5 / 18"	"5 / 285"
"GO:0006730"	"one-carbon metabolic process"	"BP"	"SAM2 | SHM1 | SHM2"	"0.00065348"	"0.0056833"	"3 / 5"	"3 / 285"
"GO:0008152"	"metabolic process"	"BP"	"ACO1 | ACS1 | ACS2 | ALD5 | ARO1 | ASN1 | orf19.7297 | orf19.7328 | CAR2 | CDC48 | CDC60 | orf19.2175 | DBP5 | DPM1 | ECM4 | ERG10 | ERG13 | FAS1 | FAS2 | FUM12 | GPM1 | KGD1 | LAT1 | LSC2 | PDA1 | PDB1 | PMM1 | SAR1 | SER33 | SNZ1 | orf19.6507 | TKL1 | TPI1 | TPS2 | TRP5 | UGP1"	"0.00090695"	"0.0076557"	"36 / 511"	"36 / 285"
"GO:0050790"	"regulation of catalytic activity"	"BP"	"ASC1 | RDI1 | RPN1 | RPN2 | RPN3"	"0.0010717"	"0.0089149"	"5 / 20"	"5 / 285"
"GO:0006450"	"regulation of translational fidelity"	"BP"	"orf19.6701 | ILS1 | VAS1"	"0.0012671"	"0.0096978"	"3 / 6"	"3 / 285"
"GO:0006415"	"translational termination"	"BP"	"ERF1 | MRF1 | TEF1"	"0.0012671"	"0.0096978"	"3 / 6"	"3 / 285"
"GO:0006563"	"L-serine metabolic process"	"BP"	"SHM1 | SHM2"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0006002"	"fructose 6-phosphate metabolic process"	"BP"	"PFK1 | PFK2"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"BP"	"HSP104 | HSP78"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0046210"	"nitric oxide catabolic process"	"BP"	"MCR1 | YHB1"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0019427"	"acetyl-CoA biosynthetic process from acetate"	"BP"	"ACS1 | ACS2"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0006085"	"acetyl-CoA biosynthetic process"	"BP"	"ACS1 | ACS2"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0030163"	"protein catabolic process"	"BP"	"RPT1 | RPT4 | RPT5 | RPT6"	"0.0026984"	"0.015646"	"4 / 15"	"4 / 285"
"GO:0016310"	"phosphorylation"	"BP"	"ADK1 | ARO1 | CDC19 | DAK2 | GLK1 | GLK4 | HXK2 | PFK1 | PFK2 | PGK1 | YNK1"	"0.0030345"	"0.017418"	"11 / 102"	"11 / 285"
"GO:0006164"	"purine nucleotide biosynthetic process"	"BP"	"ADE12 | ADE17 | IMH3"	"0.0033357"	"0.018957"	"3 / 8"	"3 / 285"
"GO:0008652"	"cellular amino acid biosynthetic process"	"BP"	"ARO1 | ASN1 | HOM6 | ILV5 | MET6 | PRO3"	"0.003686"	"0.020743"	"6 / 37"	"6 / 285"
"GO:0052565"	"response to defense-related host nitric oxide production"	"BP"	"MCR1 | YHB1"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0070301"	"cellular response to hydrogen peroxide"	"BP"	"PRX1 | CaO19.7417"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0051258"	"protein polymerization"	"BP"	"TUB1 | TUB2"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0070370"	"cellular heat acclimation"	"BP"	"HSP104 | HSP78"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0006166"	"purine ribonucleoside salvage"	"BP"	"APT1 | MEU1"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0042274"	"ribosomal small subunit biogenesis"	"BP"	"RPS7A | SUB2"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0042744"	"hydrogen peroxide catabolic process"	"BP"	"PRX1 | CaO19.7417"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0042542"	"response to hydrogen peroxide"	"BP"	"PRX1 | CaO19.7417"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0006432"	"phenylalanyl-tRNA aminoacylation"	"BP"	"FRS1 | FRS2"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0006544"	"glycine metabolic process"	"BP"	"SHM1 | SHM2"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0045761"	"regulation of adenylate cyclase activity"	"BP"	"ACT1 | SRV2"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0002181"	"cytoplasmic translation"	"BP"	"CaO19.3002 | RPS7A"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0006098"	"pentose-phosphate shunt"	"BP"	"GND1 | TAL1 | TPI1"	"0.0067218"	"0.031116"	"3 / 10"	"3 / 285"
"GO:0035690"	"cellular response to drug"	"BP"	"orf19.2335 | CAR2 | CCT3 | CCT6 | CCT8 | CEF3 | EFT2 | ERG13 | FAS1 | FRS1 | FUR1 | HSP60 | HSP90 | IMH3 | KRE30 | MSI3 | NCP1 | PRT1 | RPL17B | SRV2 | SUB2 | TUB1 | TUB2"	"0.0083623"	"0.0384"	"23 / 328"	"23 / 285"
"GO:0071500"	"cellular response to nitrosative stress"	"BP"	"MCR1 | YHB1"	"0.0096383"	"0.041597"	"2 / 4"	"2 / 285"
"GO:0044262"	"cellular carbohydrate metabolic process"	"BP"	"CIT1 | CaO19.7481"	"0.0096383"	"0.041597"	"2 / 4"	"2 / 285"
"GO:0035999"	"tetrahydrofolate interconversion"	"BP"	"SHM1 | SHM2"	"0.0096383"	"0.041597"	"2 / 4"	"2 / 285"
"GO:0006913"	"nucleocytoplasmic transport"	"BP"	"GSP1 | YRB1"	"0.0096383"	"0.041597"	"2 / 4"	"2 / 285"
"GO:0005737"	"cytoplasm"	"CC"	"ACH1 | ACT1 | ADE12 | ADE5,7 | ADK1 | CaO19.5746 | ANB1 | APT1 | ARO1 | ASC1 | orf19.6701 | CCT3 | orf19.2720 | CCT5 | CCT6 | CCT7 | CCT8 | CDC19 | CEF3 | CYP1 | CYS4 | DBP5 | DED81 | DPS1-1 | ECM4 | EFT2 | ENO1 | ERF1 | FBA1 | FRS1 | FRS2 | GLN4 | GPM1 | GRS1 | HSP60 | HSP90 | HXK2 | ILS1 | IMH3 | IPP1 | KRS1 | CaO19.7481 | MES1 | MEU1 | SRB1 | MRF1 | MSI3 | NMT1 | PDC11 | PFK1 | PFK2 | PGI1 | PGK1 | PMM1 | PRT1 | PRX1 | RDI1 | YST1 | CaO19.3002 | RPT1 | RPT4 | RPT5 | RPT6 | SEC23 | SEC24 | SES1 | SHM2 | SNZ1 | orf19.5682 | HSP70 | SSA2 | TAL1 | TCP1 | TDH3 | TEF1 | TEF2 | THS1 | TPI1 | CaO19.7417 | TUB1 | UGP1 | YHB1 | YRB1"	"2.0361e-39"	"1.1687e-36"	"83 / 393"	"83 / 285"
"GO:0009986"	"cell surface"	"CC"	"ACT1 | ADH1 | ATP1 | ATP2 | BMH1 | CDC19 | CDC48 | CEF3 | CSP37 | EFT2 | ENO1 | FBA1 | GPH1 | GPM1 | HSP104 | HSP78 | HSP90 | MET6 | SRB1 | PDC11 | PDI1 | PGK1 | PRX1 | PSA2 | RPL10 | RPL13 | RPL17B | RPL19A | RPL20B | RPL3 | RPL4B | RPS6A | RPS7A | RPS8A | SAM2 | HSP70 | SSA2 | SSB1 | SSC1 | SSZ1 | TAL1 | TDH3 | TEF1 | TEF2 | TKL1 | TPI1 | CaO19.7417 | UGP1"	"1.3844e-34"	"3.9734e-32"	"48 / 129"	"48 / 285"
"GO:0005840"	"ribosome"	"CC"	"RPL10 | RPL10A | RPL11 | RPL12 | RPL13 | RPL15A | RPL16A | RPL17B | RPL18 | RPL19A | RPL20B | RPL21A | RPL23A | RPL3 | RPL4B | RPL5 | RPL9B | RPP0 | YST1 | CaO19.3002 | RPS20 | RPS21 | RPS22A | RPS23A | RPS24 | RPS26A | RPS3 | RPS42 | RPS4A | RPS5 | RPS6A | RPS7A | RPS8A"	"9.4298e-25"	"9.0211e-23"	"33 / 84"	"33 / 285"
"GO:0030446"	"hyphal cell wall"	"CC"	"ADH1 | AHP1 | ATP1 | CDC19 | CSP37 | ENO1 | FBA1 | GPH1 | GPM1 | HSP90 | IPP1 | MET6 | PDC11 | PGK1 | PRX1 | SAM2 | HSP70 | SSA2 | TDH3 | TEF1 | TEF2 | TPI1 | CaO19.7417 | XYL2"	"4.6991e-18"	"3.3716e-16"	"24 / 62"	"24 / 285"
"GO:0030529"	"ribonucleoprotein complex"	"CC"	"RPL10A | RPL11 | RPL12 | RPL13 | RPL15A | RPL16A | RPL17B | RPL18 | RPL20B | RPL23A | RPL3 | RPP0 | YST1 | CaO19.3002 | RPS21 | RPS22A | RPS23A | RPS24 | RPS3 | RPS42 | RPS4A | RPS5 | RPS6A | RPS8A"	"2.6694e-16"	"1.5322e-14"	"24 / 72"	"24 / 285"
"GO:0030445"	"yeast-form cell wall"	"CC"	"ADH1 | BMH1 | CDC19 | CEF3 | EFT2 | ENO1 | SRB1 | PSA2 | RPS6A | HSP70 | SSB1 | SSC1 | TDH3 | TEF1 | TEF2 | TKL1 | UGP1"	"4.2812e-13"	"2.234e-11"	"17 / 44"	"17 / 285"
"GO:0005622"	"intracellular"	"CC"	"ENO1 | RPL10 | RPL11 | RPL13 | RPL15A | RPL17B | RPL18 | RPL19A | RPL21A | RPL3 | RPL5 | RPL9B | RPP0 | YST1 | CaO19.3002 | RPS20 | RPS23A | RPS24 | RPS26A | RPS42 | RPS4A | RPS6A | RPS7A | RPS8A | SAR1 | TUF1"	"1.363e-11"	"5.5883e-10"	"26 / 132"	"26 / 285"
"GO:0009277"	"fungal-type cell wall"	"CC"	"ADH1 | ENO1 | FBA1 | GPM1 | HSP90 | MET6 | PGK1 | PRT1 | PRX1 | HSP70 | SSA2 | SSB1 | TDH3 | TEF1 | TEF2 | TPI1 | CaO19.7417"	"5.2263e-8"	"0.0000013636"	"17 / 86"	"17 / 285"
"GO:0033178"	"proton-transporting two-sector ATPase complex, catalytic domain"	"CC"	"ATP1 | ATP2 | TFP1 | VMA2 | VMA4"	"1.1526e-7"	"0.0000024504"	"5 / 5"	"5 / 285"
"GO:0015935"	"small ribosomal subunit"	"CC"	"YST1 | RPS20 | RPS21 | RPS23A | RPS3 | RPS5"	"8.5115e-7"	"0.000015268"	"6 / 10"	"6 / 285"
"GO:0005829"	"cytosol"	"CC"	"ACH1 | ACS1 | ACS2 | ENO1 | GND1 | HXK2 | CaO19.3002 | HSP70 | TRX1 | YNK1"	"0.0000015565"	"0.000027074"	"10 / 37"	"10 / 285"
"GO:0005886"	"plasma membrane"	"CC"	"ADH1 | ATP1 | ATP2 | ATP3 | ATP7 | BMH1 | CDC19 | CDC48 | CEF3 | CSP37 | DPM1 | EFT2 | ENO1 | ERV25 | FBA1 | GUT2 | HSP90 | SRB1 | PDC11 | PGK1 | PSA2 | QCR2 | SAM2 | HSP70 | SSA2 | SSB1 | SSC1 | TDH3 | TKL1 | UGP1 | VMA2"	"0.0000079074"	"0.00012267"	"31 / 324"	"31 / 285"
"GO:0022627"	"cytosolic small ribosomal subunit"	"CC"	"YST1 | CaO19.3002 | RPS7A"	"0.000069534"	"0.00086767"	"3 / 3"	"3 / 285"
"GO:0000502"	"proteasome complex"	"CC"	"RPN1 | RPN2 | RPN3 | RPN7"	"0.00048888"	"0.0045261"	"4 / 10"	"4 / 285"
"GO:0045261"	"proton-transporting ATP synthase complex, catalytic core F(1)"	"CC"	"ATP1 | ATP2 | ATP3"	"0.00065348"	"0.0056833"	"3 / 5"	"3 / 285"
"GO:0045298"	"tubulin complex"	"CC"	"TUB1 | TUB2"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0005945"	"6-phosphofructokinase complex"	"CC"	"PFK1 | PFK2"	"0.0016977"	"0.0099991"	"2 / 2"	"2 / 285"
"GO:0015934"	"large ribosomal subunit"	"CC"	"RPL10A | RPL16A | RPL17B"	"0.0048519"	"0.023501"	"3 / 9"	"3 / 285"
"GO:0043234"	"protein complex"	"CC"	"TUB1 | TUB2"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0030686"	"90S preribosome"	"CC"	"YST1 | RPS7A"	"0.004954"	"0.023501"	"2 / 3"	"2 / 285"
"GO:0005739"	"mitochondrion"	"CC"	"ACH1 | ACO1 | ADK1 | CaO19.5746 | ATP6 | CCP1 | CIT1 | HSP60 | HSP78 | HXK2 | MCR1 | CaO19.7481 | MRF1 | QCR2 | SSC1"	"0.005546"	"0.026093"	"15 / 175"	"15 / 285"
"GO:0000144"	"cellular bud neck septin ring"	"CC"	"CDC12 | CDC3"	"0.0096383"	"0.041597"	"2 / 4"	"2 / 285"
"GO:0033180"	"proton-transporting V-type ATPase, V1 domain"	"CC"	"TFP1 | VMA2"	"0.0096383"	"0.041597"	"2 / 4"	"2 / 285"
"GO:0000166"	"nucleotide binding"	"MF"	"ACS1 | ACS2 | ACT1 | ADE12 | ADK1 | CaO19.5746 | ARO1 | ASN1 | ATP1 | ATP2 | orf19.4931 | orf19.6701 | CCT3 | orf19.2720 | CCT5 | CCT6 | CCT7 | CCT8 | CDC12 | CDC19 | CDC3 | CDC48 | CEF3 | DBP5 | DED81 | DPS1-1 | EFT2 | FRS1 | FRS2 | GCD11 | GLK1 | GLK4 | GLN1 | GLN4 | GRS1 | GSP1 | HSP104 | HSP60 | HSP78 | HSP90 | HXK2 | ILS1 | IMH3 | KRE30 | KRS1 | MES1 | SRB1 | MSI3 | PFK1 | PFK2 | PGK1 | PRT1 | RLI1 | RPS24 | RPT1 | RPT4 | RPT5 | RPT6 | SAM2 | SAR1 | SES1 | HSP70 | SSA2 | SSB1 | SSC1 | SSZ1 | TCP1 | TEF1 | TEF2 | TFP1 | THS1 | TUB1 | TUB2 | TUF1 | UBA1 | URA7 | VAS1 | YNK1"	"7.8799e-28"	"1.1308e-25"	"78 / 490"	"78 / 285"
"GO:0003735"	"structural constituent of ribosome"	"MF"	"RPL10 | RPL10A | RPL11 | RPL12 | RPL13 | RPL15A | RPL16A | RPL17B | RPL18 | RPL19A | RPL20B | RPL21A | RPL23A | RPL3 | RPL4B | RPL5 | RPL9B | RPP0 | YST1 | CaO19.3002 | RPS20 | RPS21 | RPS22A | RPS23A | RPS24 | RPS26A | RPS3 | RPS42 | RPS4A | RPS5 | RPS6A | RPS7A | RPS8A"	"2.2938e-25"	"2.6333e-23"	"33 / 81"	"33 / 285"
"GO:0005524"	"ATP binding"	"MF"	"ACS1 | ACS2 | ACT1 | ADE5,7 | ADK1 | CaO19.5746 | ARO1 | ASN1 | ATP1 | ATP2 | orf19.4931 | orf19.6701 | CCT3 | orf19.2720 | CCT5 | CCT6 | CCT7 | CCT8 | CDC19 | CDC48 | CEF3 | DAK2 | DBP5 | DED81 | DPS1-1 | FRS1 | FRS2 | GLK1 | GLK4 | GLN1 | GLN4 | GRS1 | HSP104 | HSP60 | HSP78 | HSP90 | HXK2 | ILS1 | KRE30 | KRS1 | MES1 | MIS11 | MSI3 | PFK1 | PFK2 | PGK1 | PYC2 | RLI1 | RPT1 | RPT4 | RPT5 | RPT6 | SAM2 | SES1 | HSP70 | SSA2 | SSB1 | SSC1 | SSZ1 | SUB2 | TCP1 | TFP1 | THS1 | UBA1 | URA7 | VAS1 | VMA2 | YNK1"	"2.2474e-21"	"1.8429e-19"	"68 / 473"	"68 / 285"
"GO:0004812"	"aminoacyl-tRNA ligase activity"	"MF"	"CaO19.5746 | orf19.4931 | orf19.6701 | CDC60 | DED81 | DPS1-1 | FRS2 | GLN4 | GRS1 | ILS1 | KRS1 | MES1 | SES1 | THS1 | VAS1"	"1.7478e-12"	"8.0117e-11"	"15 / 35"	"15 / 285"
"GO:0003824"	"catalytic activity"	"MF"	"AAT21 | ACH1 | ACS1 | ACS2 | ADE17 | ADE5,7 | ADE6 | ARO1 | ARO3 | orf19.7297 | CAR2 | CDC19 | orf19.2175 | ERG10 | ERG13 | FAS1 | FAS2 | FBA1 | FUM12 | GAD1 | GLN1 | GPM1 | IMH3 | LSC2 | CaO19.7481 | MEU1 | MIS11 | MLS1 | PDB1 | PDC11 | PMM1 | PYC2 | QCR2 | SHM1 | SHM2 | SNZ1 | TAL1 | TKL1 | TPI1 | TPS1 | TPS2 | TRP5 | UBA1"	"1.8145e-12"	"8.0117e-11"	"43 / 319"	"43 / 285"
"GO:0005515"	"protein binding"	"MF"	"ADH1 | ENO1 | FBA1 | GPM1 | PGK1 | PRX1 | TDH3 | TEF1 | TEF2 | CaO19.7417"	"2.8305e-9"	"7.7368e-8"	"10 / 21"	"10 / 285"
"GO:0051082"	"unfolded protein binding"	"MF"	"CCT3 | orf19.2720 | CCT5 | CCT6 | CCT7 | CCT8 | HSP90 | SIS1 | SSC1 | TCP1"	"8.1496e-8"	"0.0000019491"	"10 / 28"	"10 / 285"
"GO:0016491"	"oxidoreductase activity"	"MF"	"ADH1 | ADH5 | AHP1 | ALD5 | ARO1 | orf19.2244 | CCP1 | orf19.2175 | GDH2 | GDH3 | GND1 | GUT2 | HOM6 | IDH1 | IDH2 | IDP2 | IFR2 | ILV5 | IMH3 | LYS9 | MCR1 | CaO19.7481 | MRF1 | NCP1 | PDA1 | PRO3 | PRX1 | RNR21 | SDH12 | TDH3 | CaO19.7417 | XYL2 | YHB1 | YIM1"	"1.0026e-7"	"0.000002302"	"34 / 309"	"34 / 285"
"GO:0003746"	"translation elongation factor activity"	"MF"	"ANB1 | CAM1-1 (CAM1, CAM1-1) | CEF3 | EFT2 | TEF1 | TEF2 | TUF1"	"1.2455e-7"	"0.0000025532"	"7 / 12"	"8 / 285"
"GO:0016874"	"ligase activity"	"MF"	"ACS1 | ACS2 | ADE12 | CaO19.5746 | ASN1 | DED81 | DPS1-1 | GLN1 | GLN4 | PYC2 | SES1 | UBA1 | URA7"	"1.798e-7"	"0.0000035589"	"13 / 54"	"13 / 285"
"GO:0016740"	"transferase activity"	"MF"	"AAT21 | ADK1 | APT1 | ARO1 | CDC19 | CIT1 | DPM1 | FAS1 | FAS2 | GLK1 | GLK4 | GPH1 | HXK2 | LAT1 | MET6 | MEU1 | MLS1 | SRB1 | NMT1 | PFK1 | PFK2 | PGK1 | SAM2 | SHM1 | SHM2 | TAL1 | TKL1 | TPS1 | UGP1 | YNK1"	"5.3811e-7"	"0.0000099637"	"30 / 271"	"30 / 285"
"GO:0003924"	"GTPase activity"	"MF"	"CEF3 | EFT2 | GCD11 | GSP1 | SAR1 | TEF1 | TEF2 | TUB1 | TUB2 | TUF1"	"0.0000054779"	"0.000092481"	"10 / 42"	"10 / 285"
"GO:0000287"	"magnesium ion binding"	"MF"	"ADE12 | CDC19 | ENO1 | FAS2 | FRS1 | IDH1 | IDH2 | IDP2 | IPP1 | PDC11"	"0.000010645"	"0.00015668"	"10 / 45"	"10 / 285"
"GO:0016820"	"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances"	"MF"	"ATP1 | ATP2 | TFP1 | VMA2"	"0.000013722"	"0.00019692"	"4 / 5"	"4 / 285"
"GO:0005525"	"GTP binding"	"MF"	"ADE12 | CDC12 | CDC3 | EFT2 | GCD11 | GSP1 | SRB1 | SAR1 | TEF1 | TEF2 | TUB1 | TUB2 | TUF1"	"0.000029429"	"0.00041201"	"13 / 83"	"13 / 285"
"GO:0030234"	"enzyme regulator activity"	"MF"	"RPN1 | RPN2 | RPN3"	"0.000069534"	"0.00086767"	"3 / 3"	"3 / 285"
"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"MF"	"ATP1 | ATP3 | TFP1 | VMA4"	"0.000089925"	"0.0010534"	"4 / 7"	"4 / 285"
"GO:0016616"	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	"MF"	"GND1 | IDH1 | IDH2 | IDP2 | ILV5 | CaO19.7481 | SER33"	"0.00026015"	"0.0026232"	"7 / 32"	"7 / 285"
"GO:0042623"	"ATPase activity, coupled"	"MF"	"HSP104 | HSP78 | HSP90"	"0.00026963"	"0.0026232"	"3 / 4"	"3 / 285"
"GO:0005200"	"structural constituent of cytoskeleton"	"MF"	"ACT1 | TUB1 | TUB2"	"0.00026963"	"0.0026232"	"3 / 4"	"3 / 285"
"GO:0016853"	"isomerase activity"	"MF"	"CYP1 | CYP5 | GPM1 | PDI1 | PGI1 | PMM1 | TPI1"	"0.00031874"	"0.0030493"	"7 / 33"	"7 / 285"
"GO:0046933"	"proton-transporting ATP synthase activity, rotational mechanism"	"MF"	"ATP1 | ATP2 | ATP3 | ATP6"	"0.00048888"	"0.0045261"	"4 / 10"	"4 / 285"
"GO:0004396"	"hexokinase activity"	"MF"	"GLK1 | GLK4 | HXK2"	"0.00065348"	"0.0056833"	"3 / 5"	"3 / 285"
