"GO ID"	"GO name"	"GO namespace"	"Gene ID(s)"	"Exact p-value"	"Adjusted p-value"	"# genes / category"	"# genes / input"
"GO:0006072"	"glycerol-3-phosphate metabolic process"	"BP"	"GPD1"	"0.012853"	"0.037488"	"1 / 4"	"1 / 26"
"GO:0006221"	"pyrimidine nucleotide biosynthetic process"	"BP"	"URA6"	"0.016042"	"0.043189"	"1 / 5"	"1 / 26"
"GO:0006730"	"one-carbon metabolic process"	"BP"	"SAH1"	"0.016042"	"0.043189"	"1 / 5"	"1 / 26"
"GO:0046939"	"nucleotide phosphorylation"	"BP"	"URA6"	"0.01922"	"0.046934"	"1 / 6"	"1 / 26"
"GO:0006869"	"lipid transport"	"BP"	"OBPA"	"0.01922"	"0.046934"	"1 / 6"	"1 / 26"
"GO:0030126"	"COPI vesicle coat"	"CC"	"orf19.1672 | SEC21 | SEC26"	"2.8409e-7"	"0.00002983"	"3 / 5"	"3 / 26"
"GO:0000139"	"Golgi membrane"	"CC"	"orf19.1672 | SEC21 | SEC26"	"0.0000033745"	"0.00017716"	"3 / 10"	"3 / 26"
"GO:0030117"	"membrane coat"	"CC"	"orf19.1672 | SEC21 | SEC26"	"0.0000079934"	"0.00020734"	"3 / 13"	"3 / 26"
"GO:0030663"	"COPI-coated vesicle membrane"	"CC"	"SEC21 | SEC26"	"0.0000098732"	"0.00020734"	"2 / 2"	"2 / 26"
"GO:0005737"	"cytoplasm"	"CC"	"orf19.1672 | DHH1 | GPD1 | SAH1 | SEC21 | SEC26 | URA6"	"0.00013986"	"0.0020979"	"7 / 393"	"7 / 26"
"GO:0005794"	"Golgi apparatus"	"CC"	"orf19.1672 | SEC21 | SEC26"	"0.00070963"	"0.0074511"	"3 / 56"	"3 / 26"
"GO:0031410"	"cytoplasmic vesicle"	"CC"	"SEC21 | SEC26"	"0.0014648"	"0.013982"	"2 / 18"	"2 / 26"
"GO:0009331"	"glycerol-3-phosphate dehydrogenase complex"	"CC"	"GPD1"	"0.0096544"	"0.034956"	"1 / 3"	"1 / 26"
"GO:0032126"	"eisosome"	"CC"	"LSP1"	"0.012853"	"0.037488"	"1 / 4"	"1 / 26"
"GO:0005886"	"plasma membrane"	"CC"	"orf19.3335 | orf19.1564 | SEC26 | YPT1"	"0.018097"	"0.046934"	"4 / 324"	"4 / 26"
"GO:0005198"	"structural molecule activity"	"MF"	"orf19.1672 | SEC21 | SEC26"	"0.0000061614"	"0.00020734"	"3 / 12"	"3 / 26"
"GO:0019201"	"nucleotide kinase activity"	"MF"	"URA6"	"0.003228"	"0.016947"	"1 / 1"	"1 / 26"
"GO:0009041"	"uridylate kinase activity"	"MF"	"URA6"	"0.003228"	"0.016947"	"1 / 1"	"1 / 26"
"GO:0004127"	"cytidylate kinase activity"	"MF"	"URA6"	"0.003228"	"0.016947"	"1 / 1"	"1 / 26"
"GO:0004070"	"aspartate carbamoyltransferase activity"	"MF"	"URA2"	"0.003228"	"0.016947"	"1 / 1"	"1 / 26"
"GO:0004013"	"adenosylhomocysteinase activity"	"MF"	"SAH1"	"0.003228"	"0.016947"	"1 / 1"	"1 / 26"
"GO:0004360"	"glutamine-fructose-6-phosphate transaminase (isomerizing) activity"	"MF"	"GFA1"	"0.003228"	"0.016947"	"1 / 1"	"1 / 26"
"GO:0016743"	"carboxyl- or carbamoyltransferase activity"	"MF"	"URA2"	"0.0064461"	"0.027074"	"1 / 2"	"1 / 26"
"GO:0004367"	"glycerol-3-phosphate dehydrogenase [NAD+] activity"	"MF"	"GPD1"	"0.0064461"	"0.027074"	"1 / 2"	"1 / 26"
"GO:0019205"	"nucleobase-containing compound kinase activity"	"MF"	"URA6"	"0.0096544"	"0.034956"	"1 / 3"	"1 / 26"
"GO:0016776"	"phosphotransferase activity, phosphate group as acceptor"	"MF"	"URA6"	"0.0096544"	"0.034956"	"1 / 3"	"1 / 26"
"GO:0032549"	"ribonucleoside binding"	"MF"	"orf19.1672"	"0.012853"	"0.037488"	"1 / 4"	"1 / 26"
"GO:0005496"	"steroid binding"	"MF"	"OBPA"	"0.016042"	"0.043189"	"1 / 5"	"1 / 26"
"GO:0042803"	"protein homodimerization activity"	"MF"	"GPD1"	"0.01922"	"0.046934"	"1 / 6"	"1 / 26"
